Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Birthday,Age,Instagram_username,Political_party
Mark Mallory,mayormallory,2009-03-07T00:00:00Z,23250787,male,United States of America,1962-04-02T00:00:00Z,58.0,,Democratic Party
Mark Pocan,RepMarkPocan,2013-02-21T00:00:00Z,1206227149,male,United States of America,1964-08-14T00:00:00Z,56.0,repmarkpocan,Democratic Party
Mark Randall Meadows,RepMarkMeadows,2018-03-17T00:00:00Z,975198558461800449,male,France,1959-07-28T00:00:00Z,61.0,repmarkmeadows,Republican Party
Mark Romanchuk,RepRomanchuk,,,male,United States of America,1962-09-22T00:00:00Z,58.0,,Republican Party
Mark Rozzi,RepRozzi,2012-11-28T00:00:00Z,976513639,male,United States of America,1971-04-30T00:00:00Z,49.0,,Democratic Party
Mark Sanford,RepSanfordSC,2013-06-11T00:00:00Z,1499993378,male,United States of America,1960-05-28T00:00:00Z,60.0,marksanford,Republican Party
Mark Smith,marksmithiowa,2013-09-11T00:00:00Z,1854639792,male,United States of America,1952-01-05T00:00:00Z,68.0,,Democratic Party
Mark Smith,marksmithiowa,2013-09-11T00:00:00Z,1854639792,male,United States of America,1952-01-05T00:00:00Z,68.0,,Iowa Democratic Party
Mark Takai,RepMarkTakai,2015-01-12T00:00:00Z,2975350155,male,United States of America,1967-07-01T00:00:00Z,53.0,repmarktakai,Democratic Party
Mark Takano,RepMarkTakano,2012-12-26T00:00:00Z,1037321378,male,United States of America,1960-12-10T00:00:00Z,59.0,repmarktakano,Democratic Party
Mark Udall,MarkUdall,2007-08-11T00:00:00Z,8128442,male,United States of America,1950-07-18T00:00:00Z,70.0,,Democratic Party
Mark Walker,RepMarkWalker,2015-01-07T00:00:00Z,2966205003,male,United States of America,1969-05-20T00:00:00Z,51.0,repmarkwalker,Republican Party
Mark Warner,MarkWarner,2007-07-12T00:00:00Z,7429102,male,United States of America,1954-12-15T00:00:00Z,65.0,senatorwarner,Democratic Party
Markwayne Mullin,RepMullin,2013-01-04T00:00:00Z,1060370282,male,United States of America,1977-07-26T00:00:00Z,43.0,,Republican Party
Marlin Stutzman,RepStutzman,2010-11-04T00:00:00Z,211901075,male,United States of America,1976-08-31T00:00:00Z,44.0,,Republican Party
Marsha Blackburn,MarshaBlackburn,2011-04-06T00:00:00Z,278145569,female,United States of America,1952-06-06T00:00:00Z,68.0,marshablackburn,Republican Party
Martha Coakley,marthacoakley,2009-08-30T00:00:00Z,70188601,female,United States of America,1953-07-14T00:00:00Z,67.0,,Democratic Party
Martha Fuller Clark,mfclark,2010-05-22T00:00:00Z,147055861,female,United States of America,1942-03-14T00:00:00Z,78.0,,Democratic Party
Martha McSally,SENMcSallyAZ,2012-02-03T00:00:00Z,482450423,female,United States of America,1966-03-22T00:00:00Z,54.0,repmcsally,Republican Party
Martha McSally,marthamcsally,2012-02-03T00:00:00Z,482450423,female,United States of America,1966-03-22T00:00:00Z,54.0,repmcsally,Republican Party
Martha McSally,SENMcSallyAZ,2015-01-06T00:00:00Z,2964949642,female,United States of America,1966-03-22T00:00:00Z,54.0,repmcsally,Republican Party
Martha McSally,marthamcsally,2015-01-06T00:00:00Z,2964949642,female,United States of America,1966-03-22T00:00:00Z,54.0,repmcsally,Republican Party
Martha Roby,RepMarthaRoby,2010-12-08T00:00:00Z,224294785,female,United States of America,1976-07-26T00:00:00Z,44.0,martharoby,Republican Party
Martin Golden,SenMartyGolden,,,male,United States of America,1950-09-22T00:00:00Z,70.0,senmartygolden,Republican Party
Martin Heinrich,MartinHeinrich,2013-01-17T00:00:00Z,1099199839,male,United States of America,1971-10-17T00:00:00Z,49.0,senatormartinheinrich,Democratic Party
Martin Howrylak,martinhowrylak,,,male,United States of America,1974-01-01T00:00:00Z,46.0,,Republican Party
Martin O'Malley,MartinOMalley,2008-08-12T00:00:00Z,15824288,male,United States of America,1963-01-18T00:00:00Z,57.0,martinomalley,Democratic Party
Marty Nothstein,Marty_Nothstein,2012-06-05T00:00:00Z,600319010,male,United States of America,1971-02-10T00:00:00Z,49.0,,Republican Party
Marty Walsh,marty_walsh,2009-09-27T00:00:00Z,77764733,male,United States of America,1967-04-10T00:00:00Z,53.0,boston_mayor,Democratic Party
Mary Cheh,marycheh,2010-04-07T00:00:00Z,130616183,female,United States of America,1950-01-01T00:00:00Z,70.0,,Democratic Party
Mary Fallin,MaryFallin,2008-07-31T00:00:00Z,15678117,female,United States of America,1954-12-09T00:00:00Z,65.0,,Republican Party
Mary Gay Scanlon,RepMGS,2018-11-27T00:00:00Z,1067541214671577093,female,United States of America,1959-08-30T00:00:00Z,61.0,,Democratic Party
Mary Jennings Hegar,mjhegar,2015-02-15T00:00:00Z,3021460584,female,United States of America,1976-03-16T00:00:00Z,44.0,mjfortexas,Democratic Party
Mary Kathryn Heitkamp,senatorheitkamp,2013-01-04T00:00:00Z,1061029050,female,United States of America,1955-10-30T00:00:00Z,65.0,senatorheitkamp,Democratic Party
Mary Kathryn Heitkamp,senatorheitkamp,2013-01-04T00:00:00Z,1061029050,female,United States of America,1955-10-30T00:00:00Z,65.0,senatorheitkamp,North Dakota Democratic-Nonpartisan League Party
Mary Landrieu,SenLandrieu,2011-11-15T00:00:00Z,413466731,female,United States of America,1955-11-23T00:00:00Z,64.0,,Democratic Party
Mary Pat Clarke,marypatclarke,2015-07-15T00:00:00Z,3281174372,female,United States of America,1941-06-22T00:00:00Z,79.0,,Democratic Party
Mary Taylor,OH_LG_Office,2017-02-24T00:00:00Z,835194839612461056,female,United States of America,1961-04-22T00:00:00Z,59.0,marytayloroh,Republican Party
Matt Bevin,GovMattBevin,2015-04-06T00:00:00Z,3141213592,male,United States of America,1967-01-09T00:00:00Z,53.0,,Republican Party
Matt Caldwell,mattcaldwell_fl,2010-03-23T00:00:00Z,125802576,male,United States of America,1981-08-12T00:00:00Z,39.0,,Republican Party
Matt Cartwright,RepCartwright,2012-08-23T00:00:00Z,776664410,male,United States of America,1961-05-01T00:00:00Z,59.0,repmattcartwright,Democratic Party
Matt Fariss,MattFariss,2011-09-14T00:00:00Z,373385794,male,United States of America,1968-05-11T00:00:00Z,52.0,,Republican Party
Matt Gaetz,mattgaetz,2009-07-20T00:00:00Z,58579942,male,United States of America,1982-05-07T00:00:00Z,38.0,congressman_matt_gaetz,Republican Party
Matt Mead,GovMattMead,,,male,United States of America,1962-03-11T00:00:00Z,58.0,,Republican Party
Matt Salmon,RepMattSalmon,2017-01-24T00:00:00Z,824016202230104065,male,United States of America,1958-01-21T00:00:00Z,62.0,,Republican Party
Matthew Rosendale,mattformontana,2013-04-24T00:00:00Z,1376252790,male,United States of America,1960-07-07T00:00:00Z,60.0,mattformontana,Republican Party
Matthew Whitaker,mattwhitaker46,2007-06-08T00:00:00Z,6672532,male,United States of America,1969-10-29T00:00:00Z,51.0,,Republican Party
Maura Healey,maura_healey,2013-10-16T00:00:00Z,1964991720,female,United States of America,1971-02-08T00:00:00Z,49.0,mass_ago,Democratic Party
Maurice Hinchey,mauricehinchey,2009-09-17T00:00:00Z,75124560,male,United States of America,1938-10-27T00:00:00Z,82.0,,Democratic Party
Max Rose,MaxRose4NY,2018-12-28T00:00:00Z,1078692057940742144,male,United States of America,1986-11-28T00:00:00Z,33.0,maxrose4ny,Democratic Party
Max Rose,RepMaxRose,2018-12-28T00:00:00Z,1078692057940742144,male,United States of America,1986-11-28T00:00:00Z,33.0,maxrose4ny,Democratic Party
Max Rose,MaxRose4NY,2017-08-01T00:00:00Z,892491627088011264,male,United States of America,1986-11-28T00:00:00Z,33.0,maxrose4ny,Democratic Party
Max Rose,RepMaxRose,2017-08-01T00:00:00Z,892491627088011264,male,United States of America,1986-11-28T00:00:00Z,33.0,maxrose4ny,Democratic Party
Max Wise,maxwellwise,,,male,United States of America,1975-01-01T00:00:00Z,45.0,,Republican Party
Maxine Waters,RepMaxineWaters,2009-04-30T00:00:00Z,36686040,female,United States of America,1938-08-15T00:00:00Z,82.0,repmaxinewaters,Democratic Party
Maxine Waters,RepMaxineWaters,2015-04-14T00:00:00Z,3166120541,female,United States of America,1938-08-15T00:00:00Z,82.0,repmaxinewaters,Democratic Party
Mazie Hirono,maziehirono,2009-11-24T00:00:00Z,92186819,female,Japan,1947-11-03T00:00:00Z,73.0,maziehirono,Democratic Party
Meg Whitman,megwhitman,2009-02-12T00:00:00Z,20733756,female,United States of America,1956-08-04T00:00:00Z,64.0,,Republican Party
Megan Barry,mayormeganbarry,2018-03-12T00:00:00Z,973210340619182081,female,United States of America,1963-09-22T00:00:00Z,57.0,,Democratic Party
Mel Martinez,MelMartinez,2009-01-16T00:00:00Z,19083619,male,Cuba,1946-10-23T00:00:00Z,74.0,,Republican Party
Melanne Verveer,MelanneVerveer,2013-09-03T00:00:00Z,1726628515,female,United States of America,1944-06-24T00:00:00Z,76.0,,Democratic Party
Melissa Hortman,melissahortman,2010-06-25T00:00:00Z,159633273,female,United States of America,1970-05-27T00:00:00Z,50.0,,Democratic Party
Melissa Hortman,melissahortman,2010-06-25T00:00:00Z,159633273,female,United States of America,1970-05-27T00:00:00Z,50.0,,Minnesota Democratic–Farmer–Labor Party
Melissa Melendez,asmMelendez,2009-07-12T00:00:00Z,56257903,female,United States of America,1968-02-17T00:00:00Z,52.0,asmmelendez,California Republican Party
Melissa Melendez,asmMelendez,2009-07-12T00:00:00Z,56257903,female,United States of America,1968-02-17T00:00:00Z,52.0,asmmelendez,Republican Party
Melissa Sargent,repsargent,,t2086252755,female,United States of America,1969-03-28T00:00:00Z,51.0,melissasargent,Democratic Party
Mia Love,MiaBLove,2011-07-26T00:00:00Z,343171266,female,United States of America,1975-12-06T00:00:00Z,44.0,,Republican Party
Michael A. Jackson,MichaelFor27B,2014-03-03T00:00:00Z,2379543723,male,United States of America,1964-03-29T00:00:00Z,56.0,,Democratic Party
Michael B. Coleman,MichaelBColeman,2010-06-04T00:00:00Z,151943134,male,United States of America,1954-11-18T00:00:00Z,65.0,,Democratic Party
Michael Balboni,mbalboni,2009-05-11T00:00:00Z,39328300,male,United States of America,1959-05-12T00:00:00Z,61.0,,Republican Party
Michael Bennet,MichaelBennet,2010-12-08T00:00:00Z,224285242,male,India,1964-11-28T00:00:00Z,55.0,senbennetco,Democratic Party
Michael Bennet,SenatorBennet,2010-12-08T00:00:00Z,224285242,male,India,1964-11-28T00:00:00Z,55.0,senbennetco,Democratic Party
Michael Bennet,MichaelBennet,2009-06-08T00:00:00Z,45645232,male,India,1964-11-28T00:00:00Z,55.0,senbennetco,Democratic Party
Michael Bennet,SenatorBennet,2009-06-08T00:00:00Z,45645232,male,India,1964-11-28T00:00:00Z,55.0,senbennetco,Democratic Party
Michael Bloomberg,MikeBloomberg,2008-10-03T00:00:00Z,16581604,male,United States of America,1942-02-14T00:00:00Z,78.0,mikebloomberg,Republican Party
Michael Bloomberg,MikeBloomberg,2008-10-03T00:00:00Z,16581604,male,United States of America,1942-02-14T00:00:00Z,78.0,mikebloomberg,Democratic Party
Michael C. Burgess,MichaelCBurgess,2008-08-06T00:00:00Z,15751083,male,United States of America,1950-12-23T00:00:00Z,69.0,repmichaelburgess,Republican Party
Michael Cloud,RepCloudTX,2009-03-11T00:00:00Z,23725826,male,United States of America,1975-05-13T00:00:00Z,45.0,,Republican Party
Michael Cloud,RepCloudTX,2018-09-12T00:00:00Z,1039879658400112640,male,United States of America,1975-05-13T00:00:00Z,45.0,,Republican Party
Michael F. Doyle,USRepMikeDoyle,2009-05-11T00:00:00Z,39249305,male,United States of America,1953-08-05T00:00:00Z,67.0,,Democratic Party
Michael Flynn,genflynn,2011-01-19T00:00:00Z,240454812,male,United States of America,1958-12-24T00:00:00Z,61.0,,Democratic Party
Michael Guest,GuestCongress,2018-01-17T00:00:00Z,953749679166156800,male,United States of America,1970-02-04T00:00:00Z,50.0,repmichaelguest,Republican Party
Michael Guest,RepMichaelGuest,2018-01-17T00:00:00Z,953749679166156800,male,United States of America,1970-02-04T00:00:00Z,50.0,repmichaelguest,Republican Party
Michael Guest,GuestCongress,2019-01-04T00:00:00Z,1081243468327018496,male,United States of America,1970-02-04T00:00:00Z,50.0,repmichaelguest,Republican Party
Michael Guest,RepMichaelGuest,2019-01-04T00:00:00Z,1081243468327018496,male,United States of America,1970-02-04T00:00:00Z,50.0,repmichaelguest,Republican Party
Michael Hancock,MayorHancock,2010-07-02T00:00:00Z,161969197,male,United States of America,1969-01-01T00:00:00Z,51.0,mayorhancock,Democratic Party
Michael Hayden,GenMhayden,2015-10-13T00:00:00Z,3949525095,male,United States of America,1945-03-17T00:00:00Z,75.0,,independent politician
Michael J. Stack III,LtGovStack,2009-07-18T00:00:00Z,57950334,male,United States of America,1963-06-05T00:00:00Z,57.0,,Democratic Party
Michael John Barrett,BarrettSenate,,,male,United States of America,1948-06-27T00:00:00Z,72.0,,Democratic Party
Michael Madigan,speaker_madigan,,,male,United States of America,1942-04-19T00:00:00Z,78.0,,Democratic Party
Michael McCaul,RepMcCaul,2009-03-24T00:00:00Z,26424123,male,United States of America,1962-01-14T00:00:00Z,58.0,congressman_mccaul,Republican Party
Michael Oren,DrMichaelOren,2015-01-04T00:00:00Z,2958350059,male,United States of America,1955-05-20T00:00:00Z,65.0,,Kulanu
Michael P. Kearns,Mickey_Kearns,2011-01-26T00:00:00Z,243267748,male,United States of America,1969-01-01T00:00:00Z,51.0,,Democratic Party
Michael Rodrigues,SenRodrigues,,,male,United States of America,1959-05-30T00:00:00Z,61.0,,Democratic Party
Michael San Nicolas,GuamCongressman,2011-08-01T00:00:00Z,346509049,male,United States of America,1981-01-30T00:00:00Z,39.0,,Democratic Party
Michael Steele,michaelsteele,2009-06-24T00:00:00Z,50317463,male,United States of America,1958-10-19T00:00:00Z,62.0,,Republican Party
Michael Tubbs,MichaelDTubbs,2012-02-03T00:00:00Z,482708367,male,United States of America,1990-08-02T00:00:00Z,30.0,,Democratic Party
Michael Webert,MichaelWebert,2011-09-01T00:00:00Z,366421074,male,United States of America,1979-09-23T00:00:00Z,41.0,,Republican Party
Michele Bachmann,MicheleBachmann,2008-12-18T00:00:00Z,18217624,female,United States of America,1956-04-06T00:00:00Z,64.0,,Republican Party
Michele Bachmann,MicheleBachmann,2008-12-18T00:00:00Z,18217624,female,United States of America,1956-04-06T00:00:00Z,64.0,,Democratic Party
Michele Reagan,SecretaryReagan,2010-01-14T00:00:00Z,104904750,female,United States of America,1969-10-13T00:00:00Z,51.0,,Republican Party
Michelle DuBois,RepDuBois,,,female,United States of America,1973-04-14T00:00:00Z,47.0,,Democratic Party
Michelle Fischbach,FischbachMN7,2019-08-09T00:00:00Z,1159929043816460288,female,United States of America,1965-11-03T00:00:00Z,55.0,,Republican Party of Minnesota
Michelle Fischbach,FischbachMN7,2019-08-09T00:00:00Z,1159929043816460288,female,United States of America,1965-11-03T00:00:00Z,55.0,,Republican Party
Michelle Giuda,michellegiuda,2009-06-11T00:00:00Z,46413840,female,United States of America,1985-02-18T00:00:00Z,35.0,,California Republican Party
Michelle Lujan Grisham,GovMLG,2018-12-04T00:00:00Z,1070083706822438912,female,United States of America,1959-10-24T00:00:00Z,61.0,replujangrisham,Democratic Party
Michelle Obama,MichelleObama,2011-11-10T00:00:00Z,409486555,female,United States of America,1964-01-17T00:00:00Z,56.0,michelleobama,Democratic Party
Michelle Obama,FLOTUS44,2011-11-10T00:00:00Z,409486555,female,United States of America,1964-01-17T00:00:00Z,56.0,michelleobama,Democratic Party
Michelle Obama,MichelleObama,2013-01-15T00:00:00Z,1093090866,female,United States of America,1964-01-17T00:00:00Z,56.0,michelleobama,Democratic Party
Michelle Obama,FLOTUS44,2013-01-15T00:00:00Z,1093090866,female,United States of America,1964-01-17T00:00:00Z,56.0,michelleobama,Democratic Party
Michelle Park Steel,taxfightersteel,2013-08-05T00:00:00Z,1648452434,female,South Korea,1955-06-21T00:00:00Z,65.0,,Republican Party
Michelle Wu,wutrain,2009-02-12T00:00:00Z,20659868,female,United States of America,1985-01-14T00:00:00Z,35.0,,Democratic Party
Mick Cornett,MickforGovernor,2017-07-27T00:00:00Z,890599321460256769,male,United States of America,1958-07-16T00:00:00Z,62.0,,Republican Party
Mick Mulvaney,mickmulvaneyomb,,240385577,male,United States of America,1967-07-21T00:00:00Z,53.0,,Republican Party
Mick Mulvaney,mickmulvaneyomb,2017-07-20T00:00:00Z,888031054141022209,male,United States of America,1967-07-21T00:00:00Z,53.0,,Republican Party
Mickey Edwards,mickeyedwardsok,2018-01-17T00:00:00Z,953697663001690113,male,United States of America,1937-07-12T00:00:00Z,83.0,,Republican Party
Miguel Diaz de la Portilla,flsenator_mdlp,2016-03-14T00:00:00Z,709544087024746497,male,United States of America,1963-01-30T00:00:00Z,57.0,,Republican Party
Mike Bishop,RepMikeBishop,,t2070924725,male,United States of America,1967-03-18T00:00:00Z,53.0,,Republican Party
Mike Bost,RepBost,2015-01-06T00:00:00Z,2964877294,male,United States of America,1960-12-30T00:00:00Z,59.0,,Republican Party
Mike Braun,braun4indiana,2019-01-03T00:00:00Z,1080870981877534720,male,United States of America,1954-03-24T00:00:00Z,66.0,,Republican Party
Mike Braun,SenatorBraun,2019-01-03T00:00:00Z,1080870981877534720,male,United States of America,1954-03-24T00:00:00Z,66.0,,Republican Party
Mike Braun,braun4indiana,2013-09-13T00:00:00Z,1861019372,male,United States of America,1954-03-24T00:00:00Z,66.0,,Republican Party
Mike Braun,SenatorBraun,2013-09-13T00:00:00Z,1861019372,male,United States of America,1954-03-24T00:00:00Z,66.0,,Republican Party
Mike Capuano,RepMikeCapuano,,t2085587199,male,United States of America,1952-01-09T00:00:00Z,68.0,,Democratic Party
Mike Coffman,AuroraMayorMike,2009-01-23T00:00:00Z,19407835,male,United States of America,1955-03-19T00:00:00Z,65.0,,Republican Party
Mike Coffman,AuroraMayorMike,,,male,United States of America,1955-03-19T00:00:00Z,65.0,,Republican Party
Mike Coffman,RepMikeCoffman,2009-01-23T00:00:00Z,19407835,male,United States of America,1955-03-19T00:00:00Z,65.0,,Republican Party
Mike Coffman,RepMikeCoffman,,,male,United States of America,1955-03-19T00:00:00Z,65.0,,Republican Party
Mike Conaway,ConawayTX11,2011-05-09T00:00:00Z,295685416,male,United States of America,1948-06-11T00:00:00Z,72.0,mikeconawaytx11,Republican Party
Mike Cooney,LtGovMikeCooney,,,male,United States of America,1954-09-03T00:00:00Z,66.0,cooneyformt,Democratic Party
Mike Crapo,MikeCrapo,2011-11-15T00:00:00Z,413160266,male,United States of America,1951-05-20T00:00:00Z,69.0,mikecrapo,Republican Party
Mike Crapo,crapoforsenate,2011-11-15T00:00:00Z,413160266,male,United States of America,1951-05-20T00:00:00Z,69.0,mikecrapo,Republican Party
Mike Crapo,MikeCrapo,2012-06-05T00:00:00Z,600463589,male,United States of America,1951-05-20T00:00:00Z,69.0,mikecrapo,Republican Party
Mike Crapo,crapoforsenate,2012-06-05T00:00:00Z,600463589,male,United States of America,1951-05-20T00:00:00Z,69.0,mikecrapo,Republican Party
Mike D. Rogers,RepMikeRogersAL,2009-04-21T00:00:00Z,33977070,male,United States of America,1958-07-16T00:00:00Z,62.0,repmikerogersal,Republican Party
